canvas_course_id,course_id,integration_id,short_name,long_name,canvas_account_id,account_id,canvas_term_id,term_id,status,start_date,end_date,course_format,canvas_blueprint_course_id,blueprint_course_id,created_by_sis
28067,UA_203_MGUMA102_1_2025_VÅR_1_1,,MGUMA102 Bergen  (1),MGUMA102 Bergen  (1),16936,UE_203_MGUMA102_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29437,UE_203_MARV553_1_2025_VÅR_1,,MARV553-1 25V,MARV553-1 25V Samarbeid og konflikthåndtering i organisasjoner,430,ST_0203100300,332,2025_VÅR,active,,,,,,true
29354,UE_203_MASS520_1_2025_VÅR_1,,MASS520-1 25V,"MASS520-1 25V Samfunnsarbeid faghistorie, teori og praksis",430,ST_0203100300,332,2025_VÅR,active,,,,,,true
29373,UE_203_MARE530_1_2025_VÅR_1,,MARE530-1 25V,MARE530-1 25V Leadership in Rehabilitation,355,ST_0203100200,332,2025_VÅR,active,,,,,,true
29311,UE_203_MASM520_1_2025_VÅR_1,,MASM520-1 25V,MASM520-1 25V Miljøterapeutisk arbeid i ulike kontekster,430,ST_0203100300,332,2025_VÅR,active,,,,,,true
30107,UE_203_SYKDS140_1_2025_VÅR_1,,SYKDS140-1 25V,SYKDS140-1 25V Sykdomslære og farmakologi,429,ST_0203100100,332,2025_VÅR,active,,,,,,true
29996,UE_203_SYKDB220P_1_2025_VÅR_1,,SYKDB220P-1 25V,"SYKDB220P-1 25V Praksisstudie, Medisinsk sykepleie ved akutt, kronisk og kritisk sykdom",429,ST_0203100100,332,2025_VÅR,active,,,,,,true
29317,UE_203_MAMET1SKA_1_2025_VÅR_1,,MAMET1SKA-1 25V,"MAMET1SKA-1 25V Vitenskapsteori, etikk og metode",429,ST_0203100100,332,2025_VÅR,active,,,,,,true
29999,UE_203_SYKDB230P_1_2025_VÅR_1,,SYKDB230P-1 25V,"SYKDB230P-1 25V Praksisstudie, Kirurgisk sykepleie ved akutt, kronisk og kritisk sykdom",429,ST_0203100100,332,2025_VÅR,active,,,,,,true
30020,UE_203_SYKDB360P_1_2025_VÅR_1,,SYKDB360P-1 25V,"SYKDB360P-1 25V Praksisstudie, Faglig ledelse, tjenesteutvikling og innovasjon",429,ST_0203100100,332,2025_VÅR,active,,,,,,true
29969,UE_203_SYKB330P_1_2025_VÅR_1,,SYKB330P-1 25V,"SYKB330P-1 25V Praksisstudie, Sykepleie ved psykisk sykdom/lidelse",429,ST_0203100100,332,2025_VÅR,active,,,,,,true
31153,UE_203_PRV007_1_2025_VÅR_1,,PRV007-1 25V,PRV007-1 25V Testemne Canvas,5313,ST_0203201000,332,2025_VÅR,unpublished,,,,,,true
30086,UE_203_SA607_1_2025_VÅR_1,,SA607-1 25V,SA607-1 25V Historiefaglig kommunikasjon,15739,ST_0203201400,332,2025_VÅR,active,,,,,,true
30198,UE_203_SYKI106_1_2025_VÅR_1,,SYKI106-1 25V,SYKI106-1 25V Practical studies in Hospital and Community Health Care,429,ST_0203100100,332,2025_VÅR,unpublished,,,,,,true
29235,UE_203_MAKP402_1_2025_VÅR_1,,MAKP402-1 25V,"MAKP402-1 25V Implementering II: integrere forskning, profesjons- og brukerkunnskap",355,ST_0203100200,332,2025_VÅR,active,,,,,,true
30040,UE_203_RP5-400_1_2025_VÅR_1,,RP5-400-1 25V,RP5-400-1 25V Rusproblematikk - ulike perspektiver i forståelsen av rus,430,ST_0203100300,332,2025_VÅR,active,,,,,,true
29186,UE_203_MAFYS512_1_2025_VÅR_1,,MAFYS512-1 25V,MAFYS512-1 25V Fysioterapi ved subakutte og langvarige hjerte- og lungesykdommer,355,ST_0203100200,332,2025_VÅR,active,,,,,,true
29988,UE_203_SYKDB003_1_2025_VÅR_1,,SYKDB003-1 25V,SYKDB003-1 25V Medikamentregning,429,ST_0203100100,332,2025_VÅR,unpublished,,,,,,true
29649,UE_203_MGUPRO401_1_2025_VÅR_1,,MGUPRO401-1 25V,MGUPRO401-1 25V Profesjonsemne 4,439,ST_0203300200,332,2025_VÅR,active,,,,,,true
30229,UE_203_SYKS250_1_2025_VÅR_1,,SYKS250-1 25V,SYKS250-1 25V Folkehelse i et nasjonalt og globalt perspektiv,429,ST_0203100100,332,2025_VÅR,active,,,,,,true
29008,UE_203_EVN1011_1_2025_VÅR_1,,EVN1011-1 25V,EVN1011-1 25V Tekniske utfordringer som maritim næring står overfor,15738,ST_0203201300,332,2025_VÅR,unpublished,,,,,,true
29604,UE_203_MSB111_1_2025_VÅR_1,,MSB111-1 25V,MSB111-1 25V Kundesentrert innovasjon,15739,ST_0203201400,332,2025_VÅR,active,,,,,,true
29673,UE_203_PHDH916_1_2025_VÅR_1,,PHDH916-1 25V,PHDH916-1 25V Introduksjon til vurdering og utarbeidelse av systematiske kunnskapsoppsummeringer,198,ST_0203100000,332,2025_VÅR,active,,,,,,true
29706,UE_203_NAB1001_1_2025_VÅR_1,,NAB1001-1 25V,NAB1001-1 25V Fysikk,15738,ST_0203201300,332,2025_VÅR,active,,,,,,true
30290,UE_203_TPHR502_1_2025_VÅR_1,,Felles alle campus: TPHR502-1 25V,"TPHR502-1 25V Forebygging, behandling og omsorg (fellesemne)",429,ST_0203100100,332,2025_VÅR,unpublished,,,,,,true
29878,UE_203_NTS806_1_2025_VÅR_1,,NTS806-1 25V,"NTS806-1 25V Norsk tegnspråk 1, emne 2 - Norsk tegnspråk i læreplanverket og tegnspråklig undervisningspraksis",15836,,332,2025_VÅR,active,,,,,,true
29554,UE_203_MGBMH201A_1_2025_VÅR_1,,MGB/MGUMH201A - 25V Mat og helse,MGB/MGUMH201A - 25V Mat og helse ,438,ST_0203300100,332,2025_VÅR,active,,,,,,true
29698,UE_203_MUS401_1_2025_VÅR_1,,MUS301/401 - Årsstudium musikk - V25,MUS301/401 - Årsstudium musikk - V25 ,441,ST_0203300400,332,2025_VÅR,active,,,,,,true
29772,UE_203_NABP1012_1_2025_VÅR_1,,NABP1012-1 25V,NABP1012-1 25V Meteorologi og oseanografi,15738,ST_0203201300,332,2025_VÅR,active,,,,,,true
28987,UE_203_BIO172_1_2025_VÅR_1,,BIO172-1 25V,BIO172-1 25V Statistikk,5316,ST_0203201100,332,2025_VÅR,active,,,,,,true
29771,UE_203_MKUF504_1_2025_VÅR_1,,MKUF504-1 25V,MKUF504-1 25V Vitenskapsteori og metode,441,ST_0203300400,332,2025_VÅR,active,,,,,,true
29752,UE_203_MKUF502C_1_2025_VÅR_1,,MKUF502C-1 25V,MKUF502C-1 25V Kunst- og håndverksdidaktiske arbeidsformer i skole og kulturliv,441,ST_0203300400,332,2025_VÅR,active,,,,,,true
28622,UA_203_SRLE201_1_2025_VÅR_1_2,,SRLE201 Bergen - Klasse A (2),SRLE201 Bergen - Klasse A (2),17412,UE_203_SRLE201_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29163,UE_203_MAF530_1_2025_VÅR_1,,MAF530-1 25V,MAF530-1 25V Familieterapi og nettverksarbeid,430,ST_0203100300,332,2025_VÅR,active,,,,,,true
30919,UA_203_PSBU102_1_2025_VÅR_1_1,,PSBU102- Stord/Haugesund (25V),PSBU102 (25V) Kompetanse og tjenesteutvikling i psykososialt arbeid med barn og unge,17293,UE_203_PSBU102_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
28568,UA_203_SABP1_1_2025_VÅR_1_2,,SABP1 Sogndal - V25 (2),SABP1 Sogndal - V25 (2),17373,UE_203_SABP1_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28595,UA_203_SABV260_1_2025_VÅR_1_1,,SABV260 - Bergen - V25 (1),SABV260 - Bergen - V25 (1),17377,UE_203_SABV260_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28562,UA_203_SABP1_1_2025_VÅR_1_1,,SABP1 Bergen - V25 (1),SABP1 Bergen - V25 (1),17373,UE_203_SABP1_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29786,UE_203_PPUA304_1_2025_VÅR_1,,PPUA304-1 25V,PPUA304-1 25V Praksis 2,439,ST_0203300200,332,2025_VÅR,unpublished,,,,,,true
29214,UE_203_KAS520_1_2025_VÅR_1,,KAS520-1 25V,"KAS520-1 25V Ledelse, samhandling, tjenesteutvikling og innovasjon",429,ST_0203100100,332,2025_VÅR,active,,,,,,true
29549,UE_203_MGBKR201A_1_2025_VÅR_1,,"MGB/MGUKR201A - KRLE 1, emne 2 - 25V","MGB/MGUKR201A - KRLE 1, emne 2 - 25V",439,ST_0203300200,332,2025_VÅR,active,,,,,,true
29933,UE_203_MGUNA202_1_2025_VÅR_1,,MGUNA202-1 25V,"MGUNA202-1 25V Naturfag 1, emne 2 – Innføring i fysikk og kjemi for grunnskolen",438,ST_0203300100,332,2025_VÅR,active,,,,,,true
29407,UE_203_LEI113_1_2025_VÅR_1,,LEI113-1 25V,LEI113-1 25V Økonomi og ressursforvaltning,15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
30928,UE_203_LEI110_1_2025_VÅR_1,,LEI110-1 25V,LEI110-1 25V Industrilandmåling og laserskanning,15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
29630,UE_203_MGBPP501_1_2025_VÅR_1,,MGB/MGUPP501 - V25,MGB/MGUPP501 - V25,439,ST_0203300200,332,2025_VÅR,active,,,,,,true
30806,UE_203_INT100_1_2025_VÅR_1,,INT100-1 25V,INT100-1 25V Interkulturell kompetanse før studentutveksling,439,ST_0203300200,332,2025_VÅR,active,,,,,,true
29570,UE_203_MGBMU201_1_2025_VÅR_1,,"MGB/MGUMU201-1 25V Musikk 1, emne 2","MGB/MGUMU201-1 25V Musikk 1, emne 2 - Eleven og den musikkulturelle konteksten",441,ST_0203300400,332,2025_VÅR,active,,,,,,true
28048,UA_203_MGUKØ503_1_2025_VÅR_1_1,,MGUKØ503 Bergen (1),MGUKØ503 Bergen (1),16933,UE_203_MGUKØ503_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
29375,UE_203_MAU802N_1_2025_VÅR_1,,MAU802N-1 25V,"MAU802N-1 25V Matematikk 1, emne 2 - Læring i matematikk",440,ST_0203300300,332,2025_VÅR,active,,,,,,true
29550,UE_203_MGBKR301_1_2025_VÅR_1,,MGBKR301/MGUKR301 -1 25V,"MGBKR301/MGUKR301 -1 25V KRLE 2, emne 1 - Hellige tekster, sekularisering, mangfold og religionskritikk",439,ST_0203300200,332,2025_VÅR,active,,,,,,true
29003,UE_203_ESB120_1_2025_VÅR_1,,ESB120-1 25V,"ESB120-1 25V Etikk, samfunnsansvar og bærekraft 2",15739,ST_0203201400,332,2025_VÅR,active,,,,,,true
28398,UA_203_MGUPE201_1_2025_VÅR_1_5,,MGUPE201 Bergen - Klasse SAM (5),MGUPE201 Bergen - Klasse SAM (5),16995,UE_203_MGUPE201_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
29534,UE_203_MGBEN503_1_2025_VÅR_1,,"MGB/MGUEN503 - Engelsk 3, emne 3 - V25","MGB/MGUEN503 - Engelsk 3, emne 3 - V25",440,ST_0203300300,332,2025_VÅR,active,,,,,,true
28377,UA_203_MGUPE201_1_2025_VÅR_1_10,,MGUPE201 Bergen - Klasse MUS (10),MGUPE201 Bergen - Klasse MUS (10),16995,UE_203_MGUPE201_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
30030,UE_203_MPUV505_1_2025_VÅR_1,,MPUV505/ MDIP505 25V,MPUV505/ MDIP505 Utdanningsforskning i praksis 25V,439,ST_0203300200,332,2025_VÅR,active,,,,,,true
29002,UE_203_ESB112_1_2025_VÅR_1,,ESB112-1 25V,ESB112-1 25V Sirkulær økonomi,15739,ST_0203201400,332,2025_VÅR,active,,,,,,true
29343,UE_203_KRO1003_1_2025_VÅR_1,,KRO1003-1 25V,KRO1003-1 25V Profesjonsfag: Lærerrollen og elevenes læring og utvikling,438,ST_0203300100,332,2025_VÅR,unpublished,,,,,,true
28434,UA_203_MGBSA503_1_2025_VÅR_1_2,,MGBSA503 Stord (2),MGBSA503 Stord (2),16887,UE_203_MGBSA503_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
29255,UE_203_FRIW201_1_2025_VÅR_1,,FRIW201-1 25V,FRIW201-1 25V Friluftsliv vinter,438,ST_0203300100,332,2025_VÅR,active,,,,,,true
29024,UE_203_GBPEL412_1_2025_VÅR_1,,GB/GUPEL412 - 25V Bacheloroppgave,GB/GUPEL412 - 25V Bacheloroppgave,439,ST_0203300200,332,2025_VÅR,active,,,,,,true
29032,UE_203_GE4-306_1_2025_VÅR_1,,GE4-306/GE488 25V Natural hazards,GE4-306/GE488 25V Natural hazards,15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
29240,UE_203_FRIB203_1_2025_VÅR_1,,FRIB203-1 25V,FRIB203-1 25V Friluftsliv vår – kultur og samfunn ,438,ST_0203300100,332,2025_VÅR,active,,,,,,true
28416,UA_203_MGUPE201_1_2025_VÅR_1_9,,MGUPE201 Bergen - Klasse KoH/MoH/KRLE/SAM - V25,MGUPE201 Bergen - Klasse KoH/MoH/KRLE/SAM - V25,16995,UE_203_MGUPE201_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29031,UE_203_FE410_1_2025_VÅR_1,,FE410-1 25V,"FE410-1 25V Teknologi, innovasjon og samfunn",15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
29052,UE_203_FHA318_1_2025_VÅR_1,,FHA318-1 25V,FHA318-1 25V Basics in nutrition and health,438,ST_0203300100,332,2025_VÅR,active,,,,,,true
28852,UE_203_ENG701_1_2025_VÅR_1,,ENG701-1 25V,English linguistics 2,440,ST_0203300300,332,2025_VÅR,active,,,,,,true
28861,UE_203_ENU802N_1_2025_VÅR_1,,ENU802N-1 25V,"ENU802N-1 25V Engelsk 1, emne 2 - Engelsk språk, litteratur og kultur med fagdidaktikk 2",440,ST_0203300300,332,2025_VÅR,active,,,,,,true
28922,UE_203_ERGP2_1_2025_VÅR_1,,ERGP2-1 25V,ERGP2-1 25V Ergoterapiprosessen og klinisk resonnering- praksis,355,ST_0203100200,332,2025_VÅR,active,,,,,,true
29012,UE_203_FAL851_1_2025_VÅR_1,,FAL851-1 25V,FAL851-1 25V Fysisk aktiv læring,439,ST_0203300200,332,2025_VÅR,active,,,,,,true
28668,UE_203_BYG109_1_2025_VÅR_1,,BYG109-1 25V,BYG109-1 25V Geografisk Informasjonsanalyse,15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
28637,UE_203_DØL115_1_2025_VÅR_1,,DØL115-1 25V,DØL115-1 25V Digital forretningsforståelse,15739,ST_0203201400,332,2025_VÅR,active,,,,,,true
28624,UE_203_DYK605_1_2025_VÅR_1,,DYK605-1 25V,DYK605-1 25V Engelsk,15740,ST_0203209000,332,2025_VÅR,active,,,,,,true
28641,UE_203_DØL116_1_2025_VÅR_1,,DØL116-1 25V,DØL116-1 25V Digital markedsføring,15739,ST_0203201400,332,2025_VÅR,active,,,,,,true
30072,UE_203_SA6-502_1_2025_VÅR_1,,SA6-502-1 25V,SA6-502-1 25V Helse- og velferdspolitikk,15739,ST_0203201400,332,2025_VÅR,unpublished,,,,,,true
28726,UA_203_MGUSA503_1_2025_VÅR_1_1,,MGB/MGUSA503 Bergen - V25,MGB/MGUSA503 Bergen - V25,17024,UE_203_MGUSA503_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
30830,UA_203_ING161_1_2025_VÅR_1_9,,ING161 Haugesund - Maskin (9),ING161 Haugesund - Maskin (9),16392,UE_203_ING161_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
30827,UA_203_ING161_1_2025_VÅR_1_5,,ING161 Bergen - Havteknologi (5),ING161 Bergen - Havteknologi (5),16392,UE_203_ING161_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
28025,UA_203_MGUKH401_1_2025_VÅR_1_2,,MGUKH401 Stord (2),MGUKH401 Stord (2),16912,UE_203_MGUKH401_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
28757,UE_203_BØ6-2002_1_2025_VÅR_1,,BØ6-2002-1 25V,BØ6-2002-1 25V Virksomhetsorganisering og regnskapsførerregelverket,15739,ST_0203201400,332,2025_VÅR,active,,,,,,true
28119,UA_203_BØA115_1_2025_VÅR_1_2,,BØA115 Haugesund - Statistikk for økonomer  (2),BØA115 Haugesund - Statistikk for økonomer  (2),16034,UE_203_BØA115_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28114,UA_203_BØA115_1_2025_VÅR_1_1,,BØA115 Bergen - Statistikk for økonomer  (1),BØA115 Bergen - Statistikk for økonomer  (1),16034,UE_203_BØA115_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28584,UE_203_ABLUPR401_1_2025_VÅR_1,,ABLUPR401-1 25V,ABLUPR401-1 25V Praksis 4. år - ABLU,200,ST_0203300000,332,2025_VÅR,unpublished,,,,,,true
28895,UE_203_BI435_1_2025_VÅR_1,,BI435-1 25V,BI435-1 25V Landskapsøkologi,15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
28479,UE_203_BIO204_1_2025_VÅR_1,,BIO204-1 25V,BIO204-1 25V Medisinsk mikrobiologi,5316,ST_0203201100,332,2025_VÅR,active,,,,,,true
28990,UE_203_BIO173_1_2025_VÅR_1,,BIO173-1 25V,BIO173-1 25V Organisk kjemi og biokjemi,5316,ST_0203201100,332,2025_VÅR,active,,,,,,true
28993,UE_203_BIO174_1_2025_VÅR_1,,BIO174-1 25V,BIO174-1 25V Cellebiologi,5316,ST_0203201100,332,2025_VÅR,active,,,,,,true
30970,UE_203_TST213_1_2025_VÅR_1,,TST213-1 25V,"TST213-1 25V Tolking,ledsaging og beskrivelse 1",440,ST_0203300300,332,2025_VÅR,unpublished,,,,,,true
28552,UA_203_SAB390_1_2025_VÅR_1_1,,SAB390 - Bergen V25 (1),SAB390 - Bergen V25 (1),17372,UE_203_SAB390_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28165,UA_203_MGBPE301_1_2025_VÅR_1_1,,MGBPE301/MGUPE301  Sogndal (1),MGBPE301/MGUPE301  Sogndal (1),16857,UE_203_MGBPE301_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28220,UA_203_MGBPE301_1_2025_VÅR_1_6,,MGBPE301 Bergen - masterfag NOR/NAT - V25,MGBPE301 Bergen - masterfag NOR/NAT - V25,16857,UE_203_MGBPE301_1_2025_VÅR_1,332,2025_VÅR,active,,,,30797,hvl241118-dov-E1,true
28125,UA_203_MGBPE201_1_2025_VÅR_1_2,,MGBPE201 / MGUPE201 Sogndal (25V),MGBPE201 / MGUPE201 Sogndal (25V),16856,UE_203_MGBPE201_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28311,UA_203_MGBMA503_1_2025_VÅR_1_1,,MGBMA503 Bergen (1),MGBMA503 Bergen (1),16805,UE_203_MGBMA503_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28174,UA_203_MGBMA101_1_2025_VÅR_1_2,,MGBMA101 Bergen - Klasse KRLE/MUS/KoH - V25,MGBMA101 Bergen - Klasse KRLE/MUS/KoH - V25,16797,UE_203_MGBMA101_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28199,UA_203_MGBMA101_1_2025_VÅR_1_7,,MGBMA101 Bergen - Klasse MoH/NAT - V25,MGBMA101 Bergen - Klasse MoH/NAT - V25,16797,UE_203_MGBMA101_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29783,UE_203_MGUKØ201_1_2025_VÅR_1,,MGB/MGUKØ201 Sogndal - V25,MGB/MGUKØ201 Sogndal - V25,438,ST_0203300100,332,2025_VÅR,active,,,,,,true
28141,UA_203_MGBKØ503_1_2025_VÅR_1_2,,MGB/MGU KØ503 Sogndal (2),MGB/MGU KØ503 Sogndal (2),16795,UE_203_MGBKØ503_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28138,UA_203_MGBKØ503_1_2025_VÅR_1_1,,MGB/MGUKØ503 - Bergen - V25,MGB/MGUKØ503 - Bergen - V25,16795,UE_203_MGBKØ503_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
27921,UA_203_MAT301_1_2025_VÅR_1_1,,MAT301 Bergen - Alle linjer,MAT301 Bergen - Alle linjer,16724,UE_203_MAT301_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29364,UE_203_MAT121_1_2025_VÅR_1,,MAT121-1 25V,MAT121-1 25V Statistikk for ingeniør,5313,ST_0203201000,332,2025_VÅR,active,,,,,,true
28636,UE_203_BSVCBP_1_2025_VÅR_1,,BSVCBP-1 25V,BSVCBP-1 25V Crossing Borders - practical placement,430,ST_0203100300,332,2025_VÅR,unpublished,,,,,,true
30352,UE_203_MAS220_1_2025_VÅR_1,,MAS220-1 25V,MAS220-1 25V Grunnleggende fluidmekanikk,15738,ST_0203201300,332,2025_VÅR,active,,,,,,true
28493,UA_203_VPL220_1_2025_VÅR_1_2,,Sogndal VPL220 (2),Sogndal VPL220 (2),17661,UE_203_VPL220_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28167,UA_203_BØA118_1_2025_VÅR_1_3,,BØA118 Sogndal - Makroøkonomi  (3),BØA118 Sogndal - Makroøkonomi  (3),16037,UE_203_BØA118_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29395,UE_203_ING271_1_2025_VÅR_1,,ING271-1 25V,ING271-1 25V Bølgefysikk og termodynamikk,5313,ST_0203201000,332,2025_VÅR,active,,,,,,true
29095,UE_203_INTP513_1_2025_VÅR_1,,INTP513-1 25V,"INTP513-1 25V Pasientsikkerhet, teknologi og digital kompetanse i intensivsykepleie",429,ST_0203100100,332,2025_VÅR,active,,,,,,true
28674,UA_203_MGUSA301_1_2025_VÅR_1_2,,MGUSA301 Stord (2),MGUSA301 Stord (2),17018,UE_203_MGUSA301_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29005,UE_203_EVL-LPL215_1_2025_VÅR_1,,EVL-LPL215-1 25V,EVL-LPL215-1 25V Læringsmiljø og pedagogisk ledelse 2,439,ST_0203300200,332,2025_VÅR,active,,,,,,true
28690,UA_203_MGUSA401_1_2025_VÅR_1_2,,MGUSA401 Stord (2),MGUSA401 Stord (2),17020,UE_203_MGUSA401_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28709,UE_203_ELE143_1_2025_VÅR_1,,ELE143-1 25V,ELE143-1 25V Elektrofaglig basis,5313,ST_0203201000,332,2025_VÅR,active,,,,,,true
28749,UE_203_ELE304_1_2025_VÅR_1,,ELE304-1 25V,ELE304-1 25V PLS programmering,5313,ST_0203201000,332,2025_VÅR,active,,,,,,true
28705,UE_203_ELE142_1_2025_VÅR_1,,ELE142-1 25V,ELE142-1 25V Elektrofaglig basis 2,5313,ST_0203201000,332,2025_VÅR,active,,,,,,true
28723,UE_203_BYG300_1_2025_VÅR_1,,BYG300-1 25V,BYG300-1 25V Trekonstruksjoner og Statikk,15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
28041,UA_203_MGBKH201_1_2025_VÅR_1_1,,MGB/MGUKH201 Bergen - V25,MGB/MGUKH201 Bergen - V25,16773,UE_203_MGBKH201_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
30968,UE_203_DAT107_1_2025_VÅR_1,,DAT107-1 25V,DAT107-1 25V Databaser,5313,ST_0203201000,332,2025_VÅR,active,,,,,,true
28818,UE_203_EM6-3000_1_2025_VÅR_1,,EM6-3000-1 25V,EM6-3000-1 25V Anvendt finans for eiendomsmarkedet,15739,ST_0203201400,332,2025_VÅR,active,,,,,,true
28157,UA_203_BØA118_1_2025_VÅR_1_1,,BØA118 Bergen - Makroøkonomi  (1),BØA118 Bergen - Makroøkonomi  (1),16037,UE_203_BØA118_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28137,UA_203_BØA116_1_2025_VÅR_1_3,,BØA116 Sogndal - Markedsføring  (3),BØA116 Sogndal - Markedsføring  (3),16035,UE_203_BØA116_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28693,UE_203_ELE125_1_2025_VÅR_1,,ELE125-1 25V,ELE125-1 25V Audioforsterkere,5313,ST_0203201000,332,2025_VÅR,active,,,,,,true
28029,UA_203_MAJOR504_1_2025_VÅR_1_1,,MAJOR504 - 120 sp. løp (1),MAJOR504 - 120 sp. løp (1),16568,UE_203_MAJOR504_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28692,UE_203_BYG115_1_2025_VÅR_1,,BYG115-1 25V,BYG115-1 25V Geoteknikk,15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
28675,UE_203_ADA527_1_2025_VÅR_1,,ADA527-1 25V,ADA527-1 25V Avansert robotstyring,5313,ST_0203201000,332,2025_VÅR,active,,,,,,true
28601,UE_203_ADA504_1_2025_VÅR_1,,ADA504-1 25V,ADA504-1 25V Forskning innen anvendt datateknologi og ingeniørvitenskaper,5313,ST_0203201000,332,2025_VÅR,active,,,,,,true
29665,UE_203_PHDH908_1_2025_VÅR_1,,PHDH908-1 25V,PHDH908-1 25V Intervensjonsstudier,198,ST_0203100000,332,2025_VÅR,active,,,,,,true
29954,UE_203_OR6-1008_1_2025_VÅR_1,,OR6-1008-1 25V,OR6-1008-1 25V Ledelse,15739,ST_0203201400,332,2025_VÅR,active,,,,,,true
30195,UE_203_Å-KH230_1_2025_VÅR_1,,Å-KH230-1 25V,Å-KH230-1 25V Kunst og håndverk 2,441,ST_0203300400,332,2025_VÅR,active,,,,,,true
29074,UE_203_GE487_1_2025_VÅR_1,,PL4-303/GE487 25V Runoff Management,PL4-303/GE487 25V Runoff Management,15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
30397,UA_203_MGBPRO401_1_2025_VÅR_1_2,,MGBPRO401 Stord (2),MGBPRO401 Stord (2),16873,UE_203_MGBPRO401_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29949,UE_203_SYKB250_1_2025_VÅR_1,,SYKB250-1 25V,SYKB250-1 25V Folkehelse i et nasjonalt og globalt perspektiv,429,ST_0203100100,332,2025_VÅR,active,,,,,,true
28635,UA_203_SRLE201_1_2025_VÅR_1_4,,SRLE201 Bergen - Klasse C (4),SRLE201 Bergen - Klasse C (4),17412,UE_203_SRLE201_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
29511,UE_203_MAS207_1_2025_VÅR_1,,MAS207-1 25V,MAS207-1 25V Elementmetode (FEM),15738,ST_0203201300,332,2025_VÅR,active,,,,,,true
27917,UA_203_MGBNO101_1_2025_VÅR_1_9,,MGBNO101 Sogndal (9),MGBNO101 Sogndal (9),16841,UE_203_MGBNO101_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
30423,UA_203_MGUPRO401_1_2025_VÅR_1_2,,MGUPRO401 Stord (2),MGUPRO401 Stord (2),17010,UE_203_MGUPRO401_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28089,UA_203_MGUMA202_1_2025_VÅR_1_3,,MGUMA202 Sogndal  (3),MGUMA202 Sogndal  (3),16938,UE_203_MGUMA202_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29355,UE_203_FØS8113_1_2025_VÅR_1,,FØS8113-1 25V,FØS8113-1 25V Bærekraftig havbruk for framtiden,15739,ST_0203201400,332,2025_VÅR,active,,,,,,true
29765,UE_203_MGUKR401_1_2025_VÅR_1,,MGUKR401-1 25V,"MGUKR401-1 25V KRLE 2, emne 2 - Valgfritt tema, filosofi og læreplanarbeid",439,ST_0203300200,332,2025_VÅR,unpublished,,,,,,true
